,settlement_period,day_ahead_price,degraded_energy_capacity,intraday_price,import_da_vol,import_bess,export_da_vol,export_bess,soc,da_export_throughput,import_intraday_vol,import_intraday_bess,export_intraday_vol,export_intraday_bess,soc_intraday,intraday_export_throughput,energy_flow_export_da_vol,energy_flow_export_intraday_bess_vol,energy_flow_import_da_vol,energy_flow_import_intraday_bess_vol,cash_flow_export_da_vol,cash_flow_export_intraday_bess_vol,cash_flow_import_da_vol,cash_flow_import_intraday_bess_vol,cash_flow_bess_da,cash_flow_bess_intraday
2023-01-21 20:30:00,42,144.9,99.888,133.73,0.0,1.0,0.0,0.0,84.90480000000001,0.0,0.0,1.0,0.0,0.0,64.92720000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-21 21:00:00,43,162.84,99.888,131.99,0.0,1.0,0.0,0.0,84.90480000000001,0.0,0.0,1.0,0.0,0.0,64.92720000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-21 21:30:00,44,162.84,99.888,126.73,0.0,0.0,39.9552,1.0,67.92384000000001,19.9776,0.0,1.0,7.105427357601002e-15,0.0,47.94624000000004,19.977600000000002,16.98096,3.0198066269804257e-15,0.0,0.0,2765.1795264,3.8270009383722936e-13,-0.0,-0.0,2765.1795264,3.8270009383722936e-13
2023-01-21 22:00:00,45,195.69,99.888,126.73,0.0,0.0,39.9552,1.0,50.94288000000001,19.9776,47.006117647058815,1.0,7.105427357601002e-15,0.0,50.94288000000003,19.977600000000002,16.98096,3.0198066269804257e-15,0.0,23.503058823529408,3323.0040624,3.8270009383722936e-13,-0.0,-3504.1678173010378,3323.0040624,-3504.1678173010373
2023-01-21 22:30:00,46,195.69,99.888,126.73,0.0,0.0,39.9552,1.0,33.961920000000006,19.9776,0.0,1.0,7.105427357601002e-15,0.0,33.96192000000002,19.977600000000002,16.98096,3.0198066269804257e-15,0.0,0.0,3323.0040624,3.8270009383722936e-13,-0.0,-0.0,3323.0040624,3.8270009383722936e-13
2023-01-21 23:00:00,47,178.94,99.888,126.73,0.0,0.0,39.9552,1.0,16.980960000000003,19.9776,0.0,1.0,7.105427357601002e-15,0.0,16.980960000000007,19.977600000000002,16.98096,3.0198066269804257e-15,0.0,0.0,3038.5729824,3.8270009383722936e-13,-0.0,-0.0,3038.5729824,3.8270009383722936e-13
2023-01-21 23:30:00,48,178.94,99.888,126.73,0.0,0.0,39.955200000000005,1.0,0.0,19.977600000000002,0.0,1.0,7.105427357601002e-15,0.0,0.0,19.977600000000006,16.980960000000003,3.0198066269804257e-15,0.0,0.0,3038.5729824000005,3.8270009383722936e-13,-0.0,-0.0,3038.5729824000005,3.8270009383722936e-13
2023-01-22 00:00:00,1,153.59,99.872,126.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 00:30:00,2,153.59,99.872,126.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 01:00:00,3,148.34,99.872,126.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 01:30:00,4,148.34,99.872,126.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 02:00:00,5,140.56,99.872,126.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 02:30:00,6,140.56,99.872,126.73,62.27312941176468,1.0,0.0,0.0,26.466079999999987,0.0,0.0,0.0,0.0,1.0,26.466079999999987,0.0,0.0,0.0,31.13656470588234,0.0,0.0,0.0,-4376.555535058822,-0.0,-4376.555535058822,0.0
2023-01-22 03:00:00,7,131.09,99.872,126.73,62.27312941176468,1.0,0.0,0.0,52.932159999999975,0.0,0.0,0.0,0.0,1.0,52.932159999999975,0.0,0.0,0.0,31.13656470588234,0.0,0.0,0.0,-4081.692267294116,-0.0,-4081.692267294116,0.0
2023-01-22 03:30:00,8,131.09,99.872,126.73,0.0,1.0,0.0,0.0,52.932159999999975,0.0,0.0,0.0,0.0,1.0,52.932159999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 04:00:00,9,150.07,99.872,126.73,0.0,1.0,0.0,0.0,52.932159999999975,0.0,0.0,0.0,0.0,1.0,52.932159999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 04:30:00,10,150.07,99.872,126.73,0.0,0.0,39.948800000000006,1.0,35.95391999999998,19.974400000000003,0.0,0.0,0.0,1.0,35.95391999999998,19.974400000000003,16.978240000000003,0.0,0.0,0.0,2547.9244768000003,0.0,-0.0,-0.0,2547.9244768000003,0.0
2023-01-22 05:00:00,11,148.47,99.872,126.73,0.0,0.0,39.948800000000006,1.0,18.975679999999976,19.974400000000003,0.0,0.0,0.0,1.0,18.97567999999998,19.974400000000003,16.978240000000003,0.0,0.0,0.0,2520.7592928000004,0.0,-0.0,-0.0,2520.7592928000004,0.0
2023-01-22 05:30:00,12,148.47,99.872,126.73,0.0,0.0,22.32432941176468,1.0,9.487839999999988,11.16216470588234,0.0,0.0,0.0,1.0,9.48783999999999,11.16216470588234,9.487839999999988,0.0,0.0,0.0,1408.659604799998,0.0,-0.0,-0.0,1408.659604799998,0.0
2023-01-22 06:00:00,13,144.0,99.872,126.73,0.0,0.0,22.32432941176468,1.0,0.0,11.16216470588234,0.0,0.0,0.0,1.0,0.0,11.16216470588234,9.487839999999988,0.0,0.0,0.0,1366.2489599999983,0.0,-0.0,-0.0,1366.2489599999983,0.0
2023-01-22 06:30:00,14,144.0,99.872,126.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 07:00:00,15,138.9,99.872,126.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 07:30:00,16,138.9,99.872,126.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 08:00:00,17,125.49,99.872,126.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 08:30:00,18,125.49,99.872,126.73,100.0,1.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,1.0,42.5,0.0,0.0,0.0,50.0,0.0,0.0,0.0,-6274.5,-0.0,-6274.5,0.0
2023-01-22 09:00:00,19,120.36,99.872,126.73,100.0,1.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,-6018.0,-0.0,-6018.0,0.0
2023-01-22 09:30:00,20,120.36,99.872,126.73,17.49647058823525,1.0,0.0,0.0,92.436,0.0,0.0,0.0,0.0,1.0,92.43600000000004,0.0,0.0,0.0,8.748235294117626,0.0,0.0,0.0,-1052.9375999999975,-0.0,-1052.9375999999975,0.0
2023-01-22 10:00:00,21,130.01,99.872,126.73,17.49647058823525,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,8.748235294117626,0.0,0.0,0.0,-1137.3580705882325,-0.0,-1137.3580705882325,0.0
2023-01-22 10:30:00,22,130.01,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 11:00:00,23,134.7,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 11:30:00,24,134.7,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 12:00:00,25,135.84,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 12:30:00,26,135.84,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 13:00:00,27,140.1,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 13:30:00,28,140.1,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 14:00:00,29,149.64,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 14:30:00,30,149.64,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 15:00:00,31,166.42,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 15:30:00,32,166.42,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 16:00:00,33,160.19,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 16:30:00,34,160.19,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 17:00:00,35,174.93,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 17:30:00,36,174.93,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 18:00:00,37,187.28,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 18:30:00,38,187.28,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 19:00:00,39,177.1,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 19:30:00,40,177.1,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 20:00:00,41,175.03,99.872,126.73,0.0,1.0,0.0,0.0,99.87199999999999,0.0,0.0,0.0,0.0,1.0,99.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-22 20:30:00,42,175.03,99.872,126.73,0.0,0.0,17.624470588235276,1.0,92.38159999999999,8.812235294117638,0.0,0.0,7.105427357601002e-15,1.0,92.3816,8.812235294117642,7.490399999999992,3.0198066269804257e-15,0.0,0.0,1311.0447119999985,3.8270009383722936e-13,-0.0,-0.0,1311.0447119999985,3.8270009383722936e-13
2023-01-22 21:00:00,43,203.89,99.872,126.73,0.0,0.0,17.624470588235276,1.0,84.8912,8.812235294117638,0.0,0.0,7.105427357601002e-15,1.0,84.89120000000001,8.812235294117642,7.490399999999992,3.0198066269804257e-15,0.0,0.0,1527.2176559999982,3.8270009383722936e-13,-0.0,-0.0,1527.2176559999982,3.8270009383722936e-13
2023-01-22 21:30:00,44,203.89,99.872,126.73,0.0,0.0,39.948800000000006,1.0,67.91296000000001,19.974400000000003,0.0,0.0,0.0,1.0,67.91296000000003,19.974400000000003,16.978240000000003,0.0,0.0,0.0,3461.6933536000006,0.0,-0.0,-0.0,3461.6933536000006,0.0
2023-01-22 22:00:00,45,230.01,99.872,126.73,0.0,0.0,39.948800000000006,1.0,50.934720000000006,19.974400000000003,0.0,0.0,0.0,1.0,50.93472000000002,19.974400000000003,16.978240000000003,0.0,0.0,0.0,3905.1649824000006,0.0,-0.0,-0.0,3905.1649824000006,0.0
2023-01-22 22:30:00,46,230.01,99.872,126.73,0.0,0.0,39.948800000000006,1.0,33.956480000000006,19.974400000000003,0.0,0.0,0.0,1.0,33.95648000000002,19.974400000000003,16.978240000000003,0.0,0.0,0.0,3905.1649824000006,0.0,-0.0,-0.0,3905.1649824000006,0.0
2023-01-22 23:00:00,47,216.42,99.872,126.73,0.0,0.0,39.948800000000006,1.0,16.978240000000003,19.974400000000003,0.0,0.0,0.0,1.0,16.978240000000003,19.974400000000003,16.978240000000003,0.0,0.0,0.0,3674.4307008000005,0.0,-0.0,-0.0,3674.4307008000005,0.0
2023-01-22 23:30:00,48,216.42,99.872,126.73,0.0,0.0,39.948800000000006,1.0,0.0,19.974400000000003,0.0,0.0,0.0,1.0,0.0,19.974400000000003,16.978240000000003,0.0,0.0,0.0,3674.4307008000005,0.0,-0.0,-0.0,3674.4307008000005,0.0
2023-01-23 00:00:00,1,197.57,99.856,126.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 00:30:00,2,197.57,99.856,226.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 01:00:00,3,177.03,99.856,219.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 01:30:00,4,177.03,99.856,235.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 02:00:00,5,160.82,99.856,205.49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 02:30:00,6,160.82,99.856,203.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 03:00:00,7,152.77,99.856,211.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 03:30:00,8,152.77,99.856,201.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 04:00:00,9,141.19,99.856,184.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 04:30:00,10,141.19,99.856,184.39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 05:00:00,11,142.16,99.856,198.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 05:30:00,12,142.16,99.856,191.66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 06:00:00,13,141.31,99.856,177.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 06:30:00,14,141.31,99.856,178.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 07:00:00,15,137.07,99.856,198.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 07:30:00,16,137.07,99.856,210.73,17.47764705882353,1.0,0.0,0.0,7.427999999999999,0.0,0.0,1.0,0.0,0.0,7.427999999999999,0.0,0.0,0.0,8.738823529411764,0.0,0.0,0.0,-1197.8305411764704,-0.0,-1197.8305411764704,0.0
2023-01-23 08:00:00,17,137.01,99.856,190.23,17.47764705882353,1.0,0.0,0.0,14.855999999999998,0.0,0.0,1.0,0.0,0.0,14.855999999999996,0.0,0.0,0.0,8.738823529411764,0.0,0.0,0.0,-1197.3062117647057,-0.0,-1197.3062117647057,0.0
2023-01-23 08:30:00,18,137.01,99.856,201.58,100.00000000000001,1.0,0.0,0.0,57.356,0.0,0.0,0.0,0.0,1.0,57.356,0.0,0.0,0.0,50.00000000000001,0.0,0.0,0.0,-6850.500000000001,-0.0,-6850.500000000001,0.0
2023-01-23 09:00:00,19,135.99,99.856,201.06,100.00000000000001,1.0,0.0,0.0,99.85600000000001,0.0,0.0,0.0,0.0,1.0,99.85600000000001,0.0,0.0,0.0,50.00000000000001,0.0,0.0,0.0,-6799.500000000002,-0.0,-6799.500000000002,0.0
2023-01-23 09:30:00,20,135.99,99.856,234.28,0.0,1.0,0.0,0.0,99.85600000000001,0.0,0.0,0.0,39.942399999999935,1.0,79.88480000000004,19.971199999999968,0.0,16.97551999999997,0.0,0.0,0.0,3977.024825599993,-0.0,-0.0,0.0,3977.024825599993
2023-01-23 10:00:00,21,156.25,99.856,214.29,0.0,1.0,0.0,0.0,99.85600000000001,0.0,0.0,1.0,0.0,0.0,79.88480000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 10:30:00,22,156.25,99.856,214.26,0.0,1.0,0.0,0.0,99.85600000000001,0.0,0.0,1.0,0.0,0.0,79.88480000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 11:00:00,23,203.37,99.856,213.17,0.0,1.0,0.0,0.0,99.85600000000001,0.0,0.0,1.0,0.0,0.0,79.88480000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 11:30:00,24,203.37,99.856,212.4,0.0,1.0,0.0,0.0,99.85600000000001,0.0,0.0,1.0,0.0,0.0,79.88480000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 12:00:00,25,220.6,99.856,197.55,0.0,1.0,0.0,0.0,99.85600000000001,0.0,0.0,1.0,0.0,0.0,79.88480000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 12:30:00,26,220.6,99.856,177.55,0.0,1.0,0.0,0.0,99.85600000000001,0.0,0.0,1.0,0.0,0.0,79.88480000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 13:00:00,27,225.51,99.856,176.14,0.0,1.0,0.0,0.0,99.85600000000001,0.0,0.0,1.0,0.0,0.0,79.88480000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 13:30:00,28,225.51,99.856,159.9,0.0,0.0,39.942400000000006,1.0,82.88048,19.971200000000003,0.0,1.0,7.105427357601002e-15,0.0,62.90928000000004,19.971200000000007,16.975520000000003,3.0198066269804257e-15,0.0,0.0,3828.1495152000007,4.828670796541701e-13,-0.0,-0.0,3828.1495152000007,4.828670796541701e-13
2023-01-23 14:00:00,29,228.09,99.856,156.72,0.0,0.0,39.942400000000006,1.0,65.90496,19.971200000000003,0.0,1.0,7.105427357601002e-15,0.0,45.93376000000003,19.971200000000007,16.975520000000003,3.0198066269804257e-15,0.0,0.0,3871.9463568000006,4.732640945803723e-13,-0.0,-0.0,3871.9463568000006,4.732640945803723e-13
2023-01-23 14:30:00,30,228.09,99.856,141.98,0.0,0.0,39.94239999999999,1.0,48.92944,19.971199999999996,0.0,1.0,0.0,0.0,28.95824000000003,19.971199999999996,16.975519999999996,0.0,0.0,0.0,3871.946356799999,0.0,-0.0,-0.0,3871.946356799999,0.0
2023-01-23 15:00:00,31,219.86,99.856,141.73,0.0,0.0,39.94239999999999,1.0,31.953920000000004,19.971199999999996,0.0,1.0,0.0,0.0,11.982720000000034,19.971199999999996,16.975519999999996,0.0,0.0,0.0,3732.237827199999,0.0,-0.0,-0.0,3732.237827199999,0.0
2023-01-23 15:30:00,32,219.86,99.856,140.5,0.0,1.0,0.0,0.0,31.953920000000004,0.0,0.0,1.0,0.0,0.0,11.982720000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 16:00:00,33,209.95,99.856,125.05,0.0,1.0,0.0,0.0,31.953920000000004,0.0,0.0,1.0,0.0,0.0,11.982720000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 16:30:00,34,209.95,99.856,122.32,0.0,1.0,0.0,0.0,31.953920000000004,0.0,0.0,1.0,0.0,0.0,11.982720000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 17:00:00,35,204.62,99.856,119.95,0.0,1.0,0.0,0.0,31.953920000000004,0.0,0.0,1.0,0.0,0.0,11.982720000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 17:30:00,36,204.62,99.856,124.86,0.0,1.0,0.0,0.0,31.953920000000004,0.0,0.0,1.0,0.0,0.0,11.982720000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 18:00:00,37,197.53,99.856,124.71,0.0,1.0,0.0,0.0,31.953920000000004,0.0,0.0,1.0,0.0,0.0,11.982720000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 18:30:00,38,197.53,99.856,123.36,62.263152941176486,1.0,0.0,0.0,58.415760000000006,0.0,0.0,1.0,0.0,0.0,38.44456000000004,0.0,0.0,0.0,31.131576470588243,0.0,0.0,0.0,-6149.420300235296,-0.0,-6149.420300235296,0.0
2023-01-23 19:00:00,39,195.91,99.856,125.24,62.263152941176486,1.0,0.0,0.0,84.87760000000002,0.0,0.0,1.0,0.0,0.0,64.90640000000005,0.0,0.0,0.0,31.131576470588243,0.0,0.0,0.0,-6098.987146352943,-0.0,-6098.987146352943,0.0
2023-01-23 19:30:00,40,195.91,99.856,121.39,0.0,1.0,0.0,0.0,84.87760000000002,0.0,0.0,1.0,0.0,0.0,64.90640000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 20:00:00,41,200.99,99.856,121.87,0.0,1.0,0.0,0.0,84.87760000000002,0.0,0.0,1.0,0.0,0.0,64.90640000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 20:30:00,42,200.99,99.856,121.08,0.0,1.0,0.0,0.0,84.87760000000002,0.0,0.0,1.0,0.0,0.0,64.90640000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 21:00:00,43,224.28,99.856,123.24,0.0,1.0,0.0,0.0,84.87760000000002,0.0,0.0,1.0,0.0,0.0,64.90640000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2023-01-23 21:30:00,44,224.28,99.856,119.92,0.0,0.0,39.942400000000006,1.0,67.90208000000001,19.971200000000003,46.991058823529386,1.0,7.105427357601002e-15,0.0,67.90208000000003,19.971200000000007,16.975520000000003,3.0198066269804257e-15,0.0,23.495529411764693,3807.269625600001,3.6213521070749267e-13,-0.0,-3314.8045730103786,3807.269625600001,-3314.804573010378
2023-01-23 22:00:00,45,255.06,99.856,150.48,0.0,0.0,39.942400000000006,1.0,50.92656000000001,19.971200000000003,0.0,1.0,7.105427357601002e-15,0.0,50.92656000000002,19.971200000000007,16.975520000000003,3.0198066269804257e-15,0.0,0.0,4329.776131200001,4.5442050122801443e-13,-0.0,-0.0,4329.776131200001,4.5442050122801443e-13
2023-01-23 22:30:00,46,255.06,99.856,133.23,0.0,0.0,39.942400000000006,1.0,33.951040000000006,19.971200000000003,0.0,1.0,7.105427357601002e-15,0.0,33.95104000000001,19.971200000000007,16.975520000000003,3.0198066269804257e-15,0.0,0.0,4329.776131200001,4.023288369126021e-13,-0.0,-0.0,4329.776131200001,4.023288369126021e-13
2023-01-23 23:00:00,47,237.7,99.856,132.06,0.0,0.0,39.942400000000006,1.0,16.97552,19.971200000000003,0.0,1.0,7.105427357601002e-15,0.0,16.975520000000003,19.971200000000007,16.975520000000003,3.0198066269804257e-15,0.0,0.0,4035.0811040000003,3.9879566315903505e-13,-0.0,-0.0,4035.0811040000003,3.9879566315903505e-13
